2012-04-08 09:44:28 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:44:41 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 09:44:57 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 12:46:16 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\views\layouts\default.ctp, line 48]
2012-04-08 12:52:47 Debug: Notice (8): Undefined property: User::$User in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 50]
2012-04-08 12:52:47 Debug: Notice (8): Undefined property: User::$User in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 55]
2012-04-08 12:54:07 Debug: Notice (8): Undefined property: User::$User in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:54:07 Debug: Notice (8): Undefined property: User::$User in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 56]
2012-04-08 12:54:21 Debug: Notice (8): Undefined property: User::$User in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 56]
2012-04-08 12:55:00 Debug: Notice (8): Undefined index: shrijan in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:55:00 Debug: Notice (8): Undefined index:  in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:55:00 Debug: Notice (8): Undefined property: User::$dat in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 56]
2012-04-08 12:55:16 Debug: Notice (8): Undefined index: u_Fname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:55:16 Debug: Notice (8): Undefined index: u_Lname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:55:16 Debug: Notice (8): Undefined property: User::$dat in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 56]
2012-04-08 12:55:19 Debug: Notice (8): Undefined index: u_Fname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:55:19 Debug: Notice (8): Undefined index: u_Lname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:55:19 Debug: Notice (8): Undefined property: User::$dat in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 56]
2012-04-08 12:55:33 Debug: Notice (8): Undefined index: u_Fname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:55:33 Debug: Notice (8): Undefined index: u_Lname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:55:51 Debug: Notice (8): Undefined index: u_Fname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:55:51 Debug: Notice (8): Undefined index: u_Lname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:56:23 Debug: Notice (8): Undefined index: u_Fname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:56:23 Debug: Notice (8): Undefined index: u_Lname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:56:54 Debug: Notice (8): Undefined index: u_Fname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:56:54 Debug: Notice (8): Undefined index: u_Lname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:57:06 Debug: Notice (8): Undefined offset: 0 in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 50]
2012-04-08 12:57:06 Debug: Notice (8): Undefined index: u_Fname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:57:06 Debug: Notice (8): Undefined index: u_Lname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:57:25 Debug: Notice (8): Undefined index: u_Fname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 12:57:25 Debug: Notice (8): Undefined index: u_Lname in [C:\xampp\htdocs\meroticket\app\models\app_model.php, line 51]
2012-04-08 16:11:59 Debug: Notice (8): Undefined variable: logged_in in [C:\xampp\htdocs\meroticket\app\controllers\users_controller.php, line 22]
